geo_code,average,x,y
21010202,0.119,203498.5680642718,4340420.186
21010203,0.067,208634.3501405344,4341018.255
21010204,0.102,214125.80844299615,4335474.736
21010205,0.033,211271.3698539497,4339657.107000001
21010206,0.109,210087.6840126162,4335748.415
21010207,0.095,218613.42135833544,4331468.781
21010208,0.118,216701.34584136243,4331092.653
21010209,0.053,206584.9981420499,4336021.597999999
21010210,0.088,206265.65453830748,4340736.399300001
21010301,0.109,221076.97818871055,4337695.783
21010302,0.043,213020.12013914852,4347529.6877500005
21010303,0.04,214929.2181259298,4350378.759500001
21010304,0.082,216633.37812850307,4345326.4273500005
21010305,0.087,216161.7689306589,4341799.027349999
21010306,0.055,216917.6817964456,4354600.115
21010307,0.064,217387.03613066048,4357273.4953000005
21010308,0.132,222566.68853961083,4341490.971
21010309,0.25,211545.19351558288,4354805.922
21010310,0.111,216817.39232507104,4336798.759
21020101,0.158,230460.8050219752,4343597.414
21020102,0.134,228601.60729044728,4351220.179
21020103,0.083,232303.7106354736,4352952.701
21020104,0.098,231791.56826639615,4350875.298
21020105,0.074,228666.8360356987,4356300.531
21020106,0.077,233663.48814096296,4362190.54
21020107,0.138,227689.4530094692,4340293.541
21020108,0.054,228606.1512865235,4359726.892
21020109,0.109,225055.5542576844,4337881.449
21020110,0.172,227682.80497315197,4345455.141
21020201,0.057,234443.45552776768,4355812.544
21020202,0.085,237806.41157553915,4362405.115449999
21020203,0.0,233281.46414820256,4358082.958649999
21020301,0.107,222756.2339061295,4347303.366
21020302,0.059,221200.6536533885,4360246.607
21020303,0.083,224271.28043037743,4353016.045
21020304,0.068,222971.02656718343,4360871.773
21020305,0.099,220288.93439121995,4354586.4235000005
21020306,0.048,224305.81160390173,4356912.655
21020307,0.0,219169.99927801904,4361410.294
21020308,0.103,226154.05904863053,4348742.53
21020401,0.097,219640.61006051145,4347322.648949999
21030101,0.128,205892.63984949852,4346891.758
21030102,0.0,206755.56009425415,4344007.184
21030103,0.067,197457.86749452303,4349518.829
21030104,0.0,210581.20207170688,4352485.27
21030105,0.064,205855.59054966085,4351064.456
21030106,0.112,199077.77628366693,4346372.134
21030107,0.124,209480.8188940799,4344522.549
21030108,0.103,208131.7328701132,4356598.749500001
21030109,0.099,212159.06289370864,4343454.617
21030110,0.101,199686.4182144004,4351610.125949999
21030111,0.081,203817.4401047761,4349234.261
21030112,0.0,210629.88184423628,4347931.133
21030113,0.066,201756.4457914729,4353641.464
21030114,0.101,203765.592898454,4345104.067
21030115,0.037,203337.4755786409,4355434.57
21030116,0.131,201097.3597168289,4344288.943949999
21030117,0.071,201114.91474886803,4348542.834949999
21030118,0.075,206443.7501,4353428.1105
21030119,0.102,207697.34366761177,4350354.889
21030120,0.07,209904.12930930455,4350321.243650001
21030121,0.084,203322.29371399223,4351064.456
21030201,0.141,191557.4078844138,4354257.157
21030202,0.135,185495.9131200404,4358391.919
21030203,0.145,186821.79392796883,4355543.757
21030204,0.176,192839.8675259709,4356024.859
22010100,0.164,366052.8552763544,4391367.564
22010101,0.178,356706.3945921896,4387237.146
22010201,0.155,362056.1752895752,4391640.191000001
22010202,0.143,362813.0149958506,4396916.301
22010301,0.1,353225.3060101706,4380936.149
22010302,0.082,352079.89840833924,4389384.9734000005
22010303,0.126,356586.7851271195,4380099.052150001
22010304,0.363,348213.20161370945,4387240.346299999
22010305,0.122,346332.97414015426,4377424.628
22010306,0.069,351133.2783,4386318.751
22010307,0.079,351719.1671341494,4383331.364
22020101,0.13,396104.7514915591,4395028.199
22020102,0.131,391935.4955031807,4392205.655
22020103,0.146,388885.3968739029,4390542.881
22020104,0.167,386719.1224398941,4394001.466
22020105,0.137,397181.8827181317,4379889.872
22020106,0.108,392564.4402219346,4401874.781
22020107,0.124,392153.5374294956,4396938.057
22020108,0.124,391317.4832,4396178.729
22020109,0.1,394321.5558943581,4389384.923
22020201,0.082,388993.2616018516,4412813.445
22020202,0.173,393877.6405283647,4409890.557
22020203,0.133,384104.7946533522,4416180.233
22020204,0.113,388028.76656845416,4418060.253
22020301,0.136,382013.9405484034,4392327.2546500005
22020302,0.093,390080.8571928802,4383988.018700001
22020303,0.103,388016.1507592044,4401058.182
22020304,0.131,385419.9881661108,4388560.375
22020305,0.1,380426.407,4397509.512150001
22020401,0.113,400777.5293410213,4397296.069
22020402,0.104,397944.9651826616,4402643.297
22020403,0.087,401246.0723933567,4390070.87
22020404,0.036,403072.0931143636,4384367.923
22030101,0.137,345177.1650980362,4418296.822699999
22030102,0.057,332950.6086896913,4420910.005
22030103,0.123,342191.5165,4413546.076
22030104,0.11,341087.24106930185,4420779.488
22030105,0.139,338543.4226669221,4411692.567
22030106,0.141,335145.2548610484,4417513.747
22030107,0.045,333495.59709393675,4413439.099
22030108,0.111,344485.3527385409,4408194.245
22030201,0.098,324447.7605426217,4419403.458
22030202,0.0,327231.7225444877,4430363.427
22030203,0.13,325040.6203366278,4426058.635
22030301,0.179,329729.2508345281,4403359.754
22030401,0.123,365306.8881874194,4427445.272
22030402,0.06,355871.6134238106,4423870.405
22030403,0.029,359457.96879280347,4428009.871
22030501,0.117,341644.4958631603,4442118.181
22030502,0.072,344350.64429205155,4437046.653
22030601,0.081,344188.3588097249,4425352.60885
22030602,0.108,342337.49146511074,4432567.316
22030603,0.131,354387.59403941134,4438741.805
22030604,0.126,345386.4826894493,4430847.749
22030605,0.097,351402.82487975963,4428653.144
22030606,0.067,349702.8078677357,4436302.966
22030607,0.12,354762.4193903004,4428858.833
22030701,0.112,334477.6422620199,4399546.64
22030702,0.12,336416.8436106099,4405261.592800001
22030703,0.079,339774.99767414643,4406452.772
22030704,0.158,336021.154,4408753.973
22030705,0.092,337356.50960550155,4394194.52
22030706,0.155,339911.49860311934,4400259.94
22030707,0.132,332965.1833377005,4405793.492
22030708,0.103,332564.1261422834,4410892.915100001
22030801,0.123,334037.22933868907,4436970.468950001
22030802,0.098,335535.1586211912,4429292.079
22030803,0.058,340621.0261802713,4430874.489
22030804,0.069,332187.1471861989,4428164.731
22030805,0.066,338994.1485189099,4425341.146
22030806,0.134,337359.1078717436,4431712.872
22030807,0.083,332225.6133355275,4433219.416
22030901,0.129,350783.58021149435,4415499.202
22040101,0.134,367303.6040471976,4380160.172
22040102,0.099,369666.4026332845,4366400.528
22040103,0.111,365245.4967100097,4368555.323
22040104,0.044,375967.8740345568,4374046.8089000005
22040105,0.098,374744.0848618974,4367215.862
22040106,0.142,371060.4624035193,4376755.92
22040107,0.143,367467.3569,4374123.337
22040108,0.099,363031.0050407575,4364074.874
22040201,0.118,387254.3189564443,4369986.7968500005
22040202,0.126,385722.1283837872,4366116.8127500005
22040203,0.131,387493.0883188212,4376686.262
22040204,0.161,390423.1566001877,4374109.034100001
22040301,0.133,383118.9934065192,4371176.51
22040302,0.128,379957.4616087196,4363626.403
22040303,0.144,392433.5373005662,4378574.775400001
22040304,0.096,385176.736644408,4379722.802449999
22040305,0.095,379209.6689333455,4371765.362
22040401,0.122,359843.0985073112,4377270.191
22040402,0.11,357372.2951737612,4369661.084
22040403,0.086,350377.7495651422,4373476.538
22040404,0.024,352769.2787,4369661.084
22040405,0.07,354955.9132505589,4374116.451
22040406,0.099,359612.29030119115,4367225.748
22040407,0.062,351199.5207950199,4375956.369200001
22040408,0.099,348865.5696579673,4368152.228700001
22040409,0.059,352712.1571051762,4365879.826649999
22040501,0.137,374751.4868567336,4386497.22
22040502,0.14,372140.8355570778,4386638.08
22040503,0.127,378492.4921240164,4385214.989399999
22040504,0.078,378521.1663015899,4392431.063
22040505,0.116,379977.6386804939,4380061.937
22040506,0.157,370145.1707489631,4388633.967
22040507,0.043,382877.216732469,4386627.351799999
22040508,0.175,370792.8707377943,4392894.109
22040509,0.126,374971.2854841476,4378210.494
22050101,0.159,368836.0386558856,4403406.35
22050102,0.136,374858.7224284384,4406952.763
22050103,0.073,373522.7043618147,4410371.365
22050104,0.095,366332.8185484621,4407907.031
22050201,0.173,380060.8686775927,4412378.527
22050202,0.208,374349.2511952533,4412758.468
22050301,0.126,369171.77374767314,4415482.901199999
22050302,0.077,372603.1175627828,4413376.421
22050303,0.1,369249.12845298793,4423715.938949999
22050401,0.128,382437.0581627113,4420092.566000001
22050402,0.109,382200.4260080069,4423317.646500001
22050403,0.134,375310.5883709416,4421461.383
22050404,0.083,375095.8074316429,4417720.286
22050501,0.149,380452.796769682,4403634.325
22050502,0.149,375940.92948629207,4395029.369
22050503,0.133,373593.6078904297,4402321.278
22050504,0.139,373004.3221346908,4397286.213
22050505,0.14,377465.7262295757,4399186.174
22050506,0.147,377524.5703013824,4406039.012
22050507,0.134,385874.26318511495,4407088.507
22060101,0.162,353531.3379848099,4399759.155
22060102,0.141,357145.15969785326,4412043.206
22060103,0.159,343503.36090976006,4395958.991
22060104,0.127,354943.0357009115,4393362.379000001
22060201,0.154,359420.44788620085,4399244.765
22060202,0.104,363205.1413,4404161.831
22060203,0.114,357437.5968417468,4407224.577
22060204,0.14,363123.4831118237,4413090.615750001
22070101,0.164,359999.3658758502,4347947.606299999
22070102,0.096,363910.2768774482,4345831.019
22070103,0.076,354687.1653100275,4346976.407249999
22070201,0.136,354797.89230949245,4357008.037
22070202,0.105,352065.84190753946,4349815.84
22070203,0.091,358806.2379048049,4354668.007
22070204,0.092,353801.63277832605,4352524.3994
22070205,0.095,357562.8303551142,4361279.010749999
22070206,0.091,349178.0281827668,4357190.873
22070207,0.109,348314.95343434776,4352161.505849999
22070208,0.105,351781.9910594799,4361124.1
22070301,0.123,371410.2539880856,4348433.24
22070302,0.0,367655.1848613405,4348975.343
22070303,0.177,366727.8674337959,4346161.171800001
22070304,0.171,368679.5592094902,4340466.235049999
22070305,0.125,370321.8492004226,4335001.574
22070401,0.144,362422.4753975732,4354806.433
22070402,0.054,369156.03171721526,4351470.998
22070403,0.099,370108.89123403246,4356203.308
22070404,0.088,379946.1579014041,4350746.599450001
22070405,0.106,362057.659848073,4359172.359
22070406,0.141,374011.1756245091,4354351.141
22070407,0.092,374577.5954,4349993.913699999
22070408,0.068,381137.6346560442,4356469.074
22070409,0.158,364520.7609524353,4355253.303099999
22070410,0.085,366520.55020676006,4355892.2525
22070411,0.078,372705.4238648724,4360753.971
22070412,0.127,363868.9005384714,4361725.95
23010101,0.157,320451.6800014124,4359200.091750001
23010102,0.111,320951.1252682435,4354234.783
23010103,0.149,318171.0970986566,4364489.36
23010104,0.129,321653.07063516043,4365370.889
23010105,0.106,316386.6166476561,4361985.698799999
23010106,0.291,318325.0292411606,4353042.278
23010201,0.121,318895.5583221967,4349725.744
23010202,0.066,316904.0570500066,4341890.469
23010203,0.125,315140.66600107425,4349403.755
23010204,0.136,306707.2428425878,4337843.478
23010205,0.061,307440.0755,4343574.713
23010206,0.089,313004.4599375152,4346924.367000001
23010207,0.098,310464.9759576612,4335597.8
23010208,0.106,314863.7627,4344567.647
23010301,0.128,324197.2465074905,4349209.033
23010302,0.046,320661.5145535369,4338634.069
23010303,0.13,321623.1433615892,4344910.835
23010304,0.085,322878.07987307524,4352004.018
23010305,0.056,317650.64001611376,4334529.618
23010306,0.094,325396.69768778625,4343394.622
23010401,0.103,326066.4078,4357449.205150001
23010402,0.116,329214.03404155065,4359899.477
23010403,0.112,326296.2942083782,4368027.874050001
23010404,0.146,323317.3647824164,4355219.728499999
23010405,0.096,325825.3624606867,4364769.219
23010406,0.111,325499.9121237229,4361214.99
23010407,0.122,324670.7770506868,4353485.619
23010501,0.103,313269.17498806753,4356775.193949999
23010502,0.084,312858.91989169084,4351250.047
23010503,0.096,315733.7635596894,4355952.822
23010504,0.147,317255.6413480628,4355028.933
23010505,0.115,315755.96340466174,4353208.239
23010506,0.112,312345.90488614416,4353701.658
23010507,0.15,314597.92260484665,4358525.705
23020101,0.116,281111.4714662145,4360297.318
23020102,0.064,288429.6676083361,4359546.094
23020103,0.066,276036.2448249343,4362095.436
23020104,0.143,284734.0580251068,4359435.812
23020105,0.06,277055.6710521147,4360402.328
23020106,0.092,283393.3016,4354281.500100001
23020107,0.141,287765.45379310305,4355687.104
23020108,0.167,279149.7008328867,4355097.298099999
23020201,0.064,292997.2504706882,4350364.683
23020202,0.093,291502.0462161889,4353473.18
23020203,0.082,288912.0687154535,4352435.172
23020204,0.171,284816.66466573835,4350122.292
23020205,0.15,287578.64565737185,4346574.494
23020206,0.103,287245.70901445264,4352072.45
23020207,0.135,282513.21726123587,4349030.877
23020208,0.058,288889.4687065184,4347642.084
23020301,0.077,277023.0950939878,4345472.529
23020302,0.136,277316.15248656267,4340275.865
23020303,0.133,273773.8746379487,4341536.966
23020304,0.093,278261.44259164506,4350163.101
23030101,0.096,307459.1625825843,4357946.888
23030102,0.134,300757.8594437933,4357733.695
23030103,0.173,308336.1119283024,4349756.3889500005
23030104,0.12,306742.80825491843,4355210.335
23030105,0.12,310047.3567616657,4354437.933
23030201,0.107,302199.03043758543,4352474.52
23030202,0.13,296182.9283,4348618.661
23030203,0.062,300730.76920333685,4347627.573
23030204,0.158,300196.5682643624,4355442.049500001
23030205,0.139,304534.1829925971,4346135.341
23030206,0.105,303943.7668475377,4349904.512
23030207,0.148,298548.76003178715,4352762.102
23040101,0.134,297943.0386149404,4367007.561
23040102,0.0,302876.8641884673,4360679.339
23040103,0.119,296603.74101904803,4356995.567799999
23040104,0.118,291586.32082652295,4364713.144950001
23040105,0.106,302790.0613,4368405.2892
23040106,0.101,292960.3811646245,4362480.592
23040107,0.062,301128.67687188124,4362373.214849999
23040108,0.059,298759.4242433329,4361616.305
23040109,0.121,305319.82751364505,4370263.896
23040110,0.096,307306.9364883051,4368129.987000001
23040111,0.122,302027.45390191185,4366170.718
23040112,0.123,292776.04356397426,4358337.5660500005
23040113,0.081,296356.3663277679,4361619.0375500005
23040114,0.085,294677.1247535769,4366546.358150001
23040201,0.11,311112.05851021386,4365483.091
23040202,0.096,308173.6669887829,4361237.014
23040203,0.081,304552.8739,4364407.731
23040204,0.093,312253.01157706924,4361277.248
23040205,0.083,307018.9740395564,4365474.96
23040206,0.06,312768.0770259957,4363266.286
23040207,0.063,307495.08685871447,4363254.559950001
23040208,0.049,308974.4343741586,4365860.8627
23040301,0.094,314087.7463092249,4372475.538
23040302,0.086,313847.03290448553,4366853.75
23040303,0.112,310787.72948433744,4368615.054
23040304,0.1,312301.8035662656,4371004.48605
23040305,0.085,317333.3371068277,4367381.677200001
23050101,0.135,334585.29722039774,4371052.595
23050102,0.105,338727.3202387331,4376093.795
23050103,0.128,335522.7076271125,4376713.157
23050104,0.098,330096.03148614254,4364268.211700001
23050105,0.144,332178.3277206293,4366980.479
23050106,0.099,328005.7754403345,4372432.425
23050107,0.087,329814.6449900876,4367095.141100001
23050108,0.099,331580.5333006106,4376283.515
23050201,0.124,321098.72370571946,4372432.425
23050202,0.11,319544.1480957917,4369608.806
23050203,0.145,316677.59251701576,4370865.36
23050204,0.081,328113.60140371614,4376927.303
23050205,0.091,324263.1156230965,4375278.968
23050301,0.118,345400.7592652893,4368801.638
23050302,0.1,339253.1478,4368741.679
23050303,0.085,347625.24517470924,4360382.24
23050304,0.081,346874.5762666931,4362943.21
23050305,0.048,341894.3673932726,4375104.583
23050306,0.141,346025.1159201972,4372221.792
23050307,0.112,343031.70711247285,4364920.688
23060101,0.195,337858.8981699699,4353680.54305
23060102,0.133,331176.4149197645,4353178.285200001
23060103,0.142,339879.6026,4350061.733
23060104,0.114,329600.8493088417,4351268.272
23060105,0.042,333048.5768,4350952.333
23060106,0.147,344407.1338826674,4351302.572
